<span style='font-size: 12px; font-weight: normal; opacity: 0.6;'>Task Type</span>,<span style='visibility: hidden;'>dummy</span>,,,,,,,,,<a id=10 href='https://euroeval.com/tasks/sentiment-classification/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Sentiment classification</a>,<a id=11 href='https://euroeval.com/tasks/named-entity-recognition/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Named entity recognition</a>,<a id=12 href='https://euroeval.com/tasks/linguistic-acceptability/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Linguistic acceptability</a>,<a id=13 href='https://euroeval.com/tasks/reading-comprehension/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Reading comprehension</a>,<a id=14 href='https://euroeval.com/tasks/summarization/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Summarization</a>,<a id=15 href='https://euroeval.com/tasks/knowledge/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Knowledge</a>,<a id=16 href='https://euroeval.com/tasks/common-sense-reasoning/' style='font-size: 12px; font-weight: normal; color: Grey; text-decoration: underline;'>Common sense reasoning</a>,<span style='visibility: hidden;'>hidden</span>,,,,,,
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-3.1-flash-lite-preview'>gemini/gemini-3.1-flash-lite-preview (zero-shot, val)</a>",🤔,1.69,?,256128.0,1048576.0,✓,✗,✗,✓,28.43 ± 1.94 / 51.40 ± 1.31,74.15 ± 0.68 / 74.15 ± 0.68,62.30 ± 2.10 / 80.63 ± 1.10,53.27 ± 0.56 / 24.92 ± 0.82,30.36 ± 0.15 / 37.20 ± 0.16,80.13 ± 1.89 / 85.00 ± 1.40,56.89 ± 1.35 / 78.67 ± 0.72,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0
<a href='https://hf.co/Qwen/Qwen3.5-35B-A3B-FP8'>Qwen/Qwen3.5-35B-A3B-FP8 (val)</a>,🤔,1.75,34453061632.0,248044.0,8192.0,✓,✗,(✓),✓,24.95 ± 1.51 / 49.31 ± 1.04,78.38 ± 0.97 / 78.38 ± 0.97,40.09 ± 3.93 / 67.76 ± 2.00,49.09 ± 0.82 / 30.64 ± 1.00,32.36 ± 0.30 / 36.11 ± 0.38,76.22 ± 1.82 / 81.88 ± 1.34,76.62 ± 1.86 / 89.22 ± 0.83,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
"<a href='https://platform.openai.com/docs/models/gpt-5.4-mini'>openai/gpt-5.4-mini-2026-03-17#medium (zero-shot, val)</a>",🤔,1.75,?,?,400000.0,✓,✗,✗,✓,25.23 ± 1.68 / 48.61 ± 1.10,81.85 ± 0.51 / 81.85 ± 0.51,49.30 ± 3.02 / 71.63 ± 1.39,57.48 ± 0.50 / 33.36 ± 0.61,32.19 ± 0.16 / 38.08 ± 0.17,85.57 ± 1.68 / 89.22 ± 1.26,51.30 ± 2.45 / 77.03 ± 1.23,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
"<a href='https://platform.openai.com/docs/models/gpt-5.4-mini'>openai/gpt-5.4-mini-2026-03-17#low (zero-shot, val)</a>",🤔,1.79,?,?,400000.0,✓,✗,✗,✓,30.83 ± 1.66 / 52.29 ± 1.18,80.14 ± 0.49 / 80.14 ± 0.49,40.88 ± 4.60 / 66.02 ± 2.26,57.10 ± 0.55 / 31.77 ± 0.84,31.39 ± 0.14 / 37.45 ± 0.15,83.28 ± 2.05 / 87.34 ± 1.54,46.10 ± 2.28 / 73.44 ± 1.08,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
"<a href='https://platform.openai.com/docs/models/gpt-5-mini'>gpt-5-mini-2025-08-07 (zero-shot, val)</a>",🤔,1.84,?,100256.0,272000.0,✓,✗,✗,✓,27.51 ± 3.72 / 50.54 ± 2.49,75.37 ± 1.84 / 75.37 ± 1.84,30.58 ± 6.29 / 60.33 ± 2.58,54.85 ± 1.35 / 31.38 ± 1.54,30.74 ± 0.27 / 37.49 ± 0.30,80.27 ± 3.81 / 85.16 ± 2.86,67.69 ± 3.73 / 84.06 ± 1.93,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.15.0.dev0,16.9.0.dev0,16.9.0.dev0
"<a href='https://docs.x.ai/developers/models/grok-4.20-beta-0309-reasoning'>xai/grok-4.20-beta-0309-reasoning (zero-shot, val)</a>",📝,1.86,?,?,131072.0,✓,✗,✗,✓,22.25 ± 1.34 / 47.32 ± 0.92,77.99 ± 0.53 / 77.99 ± 0.53,46.97 ± 2.85 / 70.88 ± 1.44,32.90 ± 0.48 / 6.33 ± 0.36,33.48 ± 0.19 / 39.11 ± 0.21,86.06 ± 1.94 / 89.53 ± 1.46,63.48 ± 2.67 / 83.05 ± 1.10,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0
"<a href='https://docs.x.ai/docs/models'>xai/grok-4-1-fast-reasoning (zero-shot, val)</a>",🤔,1.86,?,?,131072.0,✓,✗,✗,✓,21.85 ± 1.68 / 45.91 ± 1.24,74.73 ± 0.64 / 74.73 ± 0.64,41.29 ± 3.57 / 69.78 ± 1.96,56.48 ± 0.63 / 31.00 ± 0.71,32.17 ± 0.15 / 37.70 ± 0.17,79.36 ± 2.07 / 84.69 ± 1.54,64.77 ± 1.47 / 82.81 ± 0.62,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0
"<a href='https://platform.openai.com/docs/models/gpt-5.4-mini'>openai/gpt-5.4-mini-2026-03-17#none (zero-shot, val)</a>",🤔,1.86,?,?,400000.0,✓,✗,✗,✓,26.07 ± 1.19 / 49.53 ± 0.78,75.89 ± 0.72 / 75.89 ± 0.72,51.74 ± 2.77 / 74.71 ± 1.24,57.88 ± 0.70 / 33.72 ± 0.91,32.08 ± 0.13 / 37.87 ± 0.14,76.49 ± 2.13 / 82.34 ± 1.53,36.27 ± 2.19 / 68.75 ± 1.11,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
"<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-sonnet-4-6 (zero-shot, val)</a>",🤔,1.87,?,?,?,✓,✗,✗,✓,30.21 ± 1.57 / 52.51 ± 1.11,73.41 ± 0.66 / 73.41 ± 0.66,37.65 ± 4.72 / 68.36 ± 2.32,57.37 ± 0.56 / 32.56 ± 0.97,30.84 ± 0.18 / 37.45 ± 0.21,81.24 ± 1.34 / 85.78 ± 0.97,52.05 ± 2.68 / 75.94 ± 1.29,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0
"<a href='https://platform.openai.com/docs/models/gpt-5.2'>gpt-5.2-2025-12-11 (zero-shot, val)</a>",🤔,1.88,?,?,?,✓,✗,✗,✓,28.93 ± 3.08 / 50.39 ± 2.21,72.38 ± 1.59 / 72.38 ± 1.59,39.85 ± 6.03 / 69.56 ± 2.98,55.91 ± 1.08 / 25.07 ± 1.67,30.16 ± 0.29 / 37.05 ± 0.32,75.51 ± 4.76 / 81.41 ± 3.61,48.71 ± 4.60 / 75.39 ± 1.90,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.15.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/google/gemma-3-27b-it'>google/gemma-3-27b-it</a>,📝,1.91,27432406640.0,262144.0,8192.0,✓,✗,(✓),✓,29.39 ± 0.72 / 51.55 ± 0.42,72.56 ± 1.34 / 72.56 ± 1.34,48.65 ± 4.91 / 73.91 ± 2.62,59.37 ± 1.31 / 33.22 ± 1.50,32.47 ± 0.13 / 37.41 ± 0.09,62.47 ± 2.72 / 71.73 ± 2.05,40.35 ± 2.12 / 70.14 ± 1.08,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.15.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/mistralai/Mistral-Small-3.2-24B-Instruct-2506'>mistralai/Mistral-Small-3.2-24B-Instruct-2506</a>,📝,1.92,24011361280.0,131072.0,8192.0,✓,✗,(✓),✓,29.62 ± 0.70 / 51.74 ± 0.64,78.70 ± 1.29 / 78.70 ± 1.29,35.44 ± 3.61 / 66.12 ± 1.65,70.50 ± 1.42 / 48.75 ± 0.89,33.61 ± 0.37 / 38.16 ± 0.65,54.43 ± 2.41 / 65.57 ± 1.94,31.81 ± 2.66 / 65.91 ± 1.35,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.15.0.dev0,16.9.0.dev0,16.9.0.dev0
"<a href='https://platform.openai.com/docs/models/gpt-5.4-nano'>openai/gpt-5.4-nano-2026-03-17#high (zero-shot, val)</a>",🤔,1.92,?,?,400000.0,✓,✗,✗,✓,29.38 ± 1.34 / 51.91 ± 0.91,77.01 ± 0.53 / 77.01 ± 0.53,28.21 ± 2.61 / 61.06 ± 1.07,53.52 ± 0.64 / 28.32 ± 0.80,28.96 ± 0.14 / 36.11 ± 0.16,83.27 ± 1.80 / 87.34 ± 1.37,48.73 ± 1.98 / 74.22 ± 0.98,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
<a href='https://hf.co/mistralai/Mistral-Small-3.1-24B-Instruct-2503'>mistralai/Mistral-Small-3.1-24B-Instruct-2503</a>,📝,1.94,24011361280.0,131072.0,8192.0,✓,✗,(✓),✓,30.53 ± 0.89 / 51.00 ± 0.74,76.57 ± 1.44 / 76.57 ± 1.44,35.95 ± 3.76 / 67.52 ± 1.77,65.70 ± 1.49 / 42.40 ± 1.31,34.73 ± 0.20 / 39.77 ± 0.28,54.89 ± 2.35 / 66.06 ± 1.85,34.74 ± 1.83 / 67.31 ± 0.93,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.15.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/Qwen/Qwen3-32B'>Qwen/Qwen3-32B#no-thinking</a>,📝,1.95,32762123264.0,151936.0,40960.0,✓,✗,✗,✓,28.61 ± 1.16 / 51.66 ± 0.74,73.34 ± 1.57 / 73.34 ± 1.57,37.28 ± 5.94 / 67.95 ± 3.33,67.72 ± 0.95 / 42.87 ± 1.61,33.48 ± 0.10 / 38.30 ± 0.09,60.58 ± 1.45 / 70.32 ± 1.09,32.85 ± 1.59 / 66.35 ± 0.77,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.15.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/mistralai/Voxtral-Small-24B-2507'>mistralai/Voxtral-Small-24B-2507</a>,📝,1.96,24261800960.0,131072.0,8192.0,✓,✗,(✓),✓,27.11 ± 0.89 / 49.13 ± 0.80,77.71 ± 1.49 / 77.71 ± 1.49,34.79 ± 5.80 / 65.86 ± 2.86,67.29 ± 2.51 / 46.92 ± 1.61,32.68 ± 0.90 / 35.63 ± 1.64,58.58 ± 2.36 / 68.79 ± 1.79,38.09 ± 2.48 / 69.01 ± 1.25,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.15.0.dev0,16.9.0.dev0,16.9.0.dev0
"<a href='https://platform.openai.com/docs/models/gpt-5.4-nano'>openai/gpt-5.4-nano-2026-03-17#medium (zero-shot, val)</a>",🤔,2.02,?,?,400000.0,✓,✗,✗,✓,26.67 ± 1.41 / 50.25 ± 0.97,76.25 ± 0.62 / 76.25 ± 0.62,46.20 ± 3.10 / 71.48 ± 1.36,53.93 ± 0.56 / 29.13 ± 0.52,28.76 ± 0.14 / 35.87 ± 0.15,76.15 ± 1.52 / 82.19 ± 1.12,35.59 ± 2.26 / 67.58 ± 1.12,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0,17.0.0.dev0
"<a href='https://platform.openai.com/docs/models/gpt-5-nano'>gpt-5-nano-2025-08-07 (zero-shot, val)</a>",🤔,2.05,?,100256.0,272000.0,✓,✗,✗,✓,24.37 ± 3.16 / 48.47 ± 2.15,76.19 ± 1.24 / 76.19 ± 1.24,45.11 ± 4.02 / 68.88 ± 2.53,53.45 ± 1.04 / 26.55 ± 1.95,26.48 ± 0.27 / 33.75 ± 0.30,84.63 ± 3.04 / 88.44 ± 2.25,34.51 ± 4.80 / 67.50 ± 2.61,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.15.0.dev0,16.9.0.dev0,16.9.0.dev0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-flash-lite'>gemini/gemini-2.5-flash-lite#thinking (zero-shot, val)</a>",🤔,2.06,?,256128.0,1048576.0,✓,✗,✗,✓,25.93 ± 2.76 / 49.13 ± 2.05,63.10 ± 2.45 / 63.10 ± 2.45,34.40 ± 5.76 / 66.97 ± 2.79,60.32 ± 1.13 / 35.33 ± 1.69,29.49 ± 0.30 / 36.98 ± 0.35,78.77 ± 3.53 / 83.91 ± 2.70,52.48 ± 4.95 / 77.97 ± 2.37,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.15.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/google/gemma-4-26B-A4B-it'>google/gemma-4-26B-A4B-it (val)</a>,📝,2.08,25805936206.0,262144.0,8192.0,✓,✗,(✓),✓,26.10 ± 1.86 / 49.23 ± 1.31,78.33 ± 0.83 / 78.33 ± 0.83,36.80 ± 4.36 / 67.16 ± 2.31,57.92 ± 0.61 / 27.02 ± 0.90,33.26 ± 0.15 / 38.56 ± 0.16,65.87 ± 2.88 / 74.22 ± 2.11,24.02 ± 3.95 / 63.44 ± 1.86,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/google/gemma-3-27b-pt'>google/gemma-3-27b-pt</a>,🧠,2.08,27432406640.0,262144.0,8192.0,✓,✗,(✓),✓,16.79 ± 1.71 / 42.02 ± 2.43,79.15 ± 1.85 / 79.15 ± 1.85,45.89 ± 4.90 / 71.59 ± 2.71,66.54 ± 2.06 / 42.11 ± 1.71,27.59 ± 1.82 / 28.61 ± 2.39,66.56 ± 1.72 / 74.95 ± 1.30,38.58 ± 1.60 / 69.21 ± 0.76,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.15.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/deepcogito/cogito-v2-preview-llama-70B'>deepcogito/cogito-v2-preview-llama-70B</a>,📝,2.10,70553706496.0,128256.0,131072.0,✓,✗,(✓),✗,28.08 ± 1.01 / 51.11 ± 0.63,76.57 ± 1.55 / 76.57 ± 1.55,47.06 ± 4.87 / 72.93 ± 2.47,18.09 ± 1.31 / 0.20 ± 0.20,34.09 ± 0.14 / 38.63 ± 0.16,67.10 ± 1.39 / 75.17 ± 1.08,43.92 ± 2.15 / 71.94 ± 1.09,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.15.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/Qwen/Qwen3.5-35B-A3B-Base'>Qwen/Qwen3.5-35B-A3B-Base (val)</a>,🤔,2.11,35951817904.0,248044.0,8192.0,✓,✗,(✓),✓,25.75 ± 1.98 / 48.86 ± 1.33,73.28 ± 1.01 / 73.28 ± 1.01,37.24 ± 4.52 / 68.23 ± 2.20,60.45 ± 0.94 / 39.82 ± 1.07,31.08 ± 0.41 / 37.35 ± 0.34,81.10 ± 2.57 / 85.78 ± 1.96,21.51 ± 4.40 / 60.31 ± 3.30,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
"<a href='https://ai.google.dev/gemini-api/docs/models#gemini-2.5-flash-lite'>gemini/gemini-2.5-flash-lite#no-thinking (zero-shot, val)</a>",📝,2.11,?,256128.0,1048576.0,✓,✗,✗,✓,23.92 ± 3.09 / 47.61 ± 2.19,71.05 ± 1.96 / 71.05 ± 1.96,42.85 ± 5.31 / 65.40 ± 3.33,55.53 ± 1.11 / 32.21 ± 1.80,34.05 ± 0.37 / 39.62 ± 0.41,63.69 ± 6.21 / 72.50 ± 4.66,29.06 ± 3.14 / 66.41 ± 1.68,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.15.0.dev0,16.9.0.dev0,16.9.0.dev0
<a href='https://hf.co/Qwen/Qwen3.5-9B'>Qwen/Qwen3.5-9B (val)</a>,🤔,2.12,9653100528.0,248044.0,8192.0,✓,✗,(✓),✓,22.25 ± 3.26 / 47.89 ± 1.93,73.98 ± 2.86 / 73.98 ± 2.86,33.50 ± 9.41 / 64.31 ± 4.15,27.25 ± 2.15 / 16.97 ± 1.80,32.94 ± 0.64 / 37.72 ± 1.08,76.91 ± 6.63 / 82.66 ± 4.88,60.44 ± 5.06 / 81.80 ± 2.48,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0,16.17.0.dev0
<a href='https://hf.co/Qwen/Qwen3.5-9B-Base'>Qwen/Qwen3.5-9B-Base (val)</a>,🧠,2.13,9653100528.0,248044.0,8192.0,✓,✗,(✓),✓,29.94 ± 1.55 / 40.11 ± 1.03,79.50 ± 1.22 / 79.50 ± 1.22,35.68 ± 4.73 / 64.23 ± 2.87,70.80 ± 0.95 / 49.06 ± 1.21,26.49 ± 1.30 / 27.14 ± 1.56,59.22 ± 3.35 / 68.91 ± 2.49,12.95 ± 2.42 / 46.64 ± 1.22,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0,17.1.0.dev0
<a href='https://hf.co/Qwen/Qwen3-14B'>Qwen/Qwen3-14B#no-thinking</a>,📝,2.15,14768307200.0,151936.0,40960.0,✓,✗,✗,✓,27.82 ± 1.20 / 50.79 ± 0.72,74.87 ± 1.46 / 74.87 ± 1.46,35.68 ± 7.18 / 63.20 ± 4.38,68.40 ± 0.96 / 46.08 ± 1.24,33.70 ± 0.21 / 38.52 ± 0.21,50.86 ± 2.21 / 63.12 ± 1.69,19.22 ± 1.68 / 59.38 ± 0.79,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.15.0.dev0,16.9.0.dev0,16.9.0.dev0
"<a href='https://docs.anthropic.com/en/docs/about-claude'>claude-haiku-4-5-20251001 (zero-shot, val)</a>",🤔,2.18,?,?,200000.0,✓,✗,✗,✓,25.74 ± 2.73 / 48.00 ± 1.95,69.39 ± 1.51 / 69.39 ± 1.51,33.24 ± 3.59 / 65.64 ± 1.69,57.90 ± 0.84 / 25.34 ± 1.15,31.97 ± 0.36 / 38.53 ± 0.40,61.70 ± 6.67 / 70.94 ± 4.96,31.71 ± 5.88 / 67.97 ± 2.95,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.9.0.dev0,16.15.0.dev0,16.9.0.dev0,16.9.0.dev0
